release_date,movie,production_budget,worldwide_gross,worldwide_profit,worldwide_ROI,Year
2011-02-25,Hall Pass,68000000.0,87173475.0,19173475.0,28.19628676470588,2011
2010-02-26,Cop Out,37000000.0,55909910.0,18909910.0,51.10786486486486,2010
2010-01-15,The Spy Next Door,28000000.0,46752858.0,18752858.0,66.97449285714285,2010
2016-02-19,Race,5000000.0,23745772.0,18745772.0,374.91544,2016
2017-12-01,The Disaster Artist,10000000.0,28717667.0,18717667.0,187.17667,2017
2018-03-02,Death Wish,30000000.0,48575965.0,18575965.0,61.91988333333334,2018
2016-04-01,Godâs Not Dead 2,5000000.0,23551286.0,18551286.0,371.02572,2016
2010-08-20,Soul Kitchen,4900000.0,23347461.0,18447461.0,376.4787959183673,2010
2013-01-18,The Last Stand,30000000.0,48330757.0,18330757.0,61.10252333333334,2013
2018-12-25,On the Basis of Sex,20000000.0,38073377.0,18073377.0,90.366885,2018
2013-11-01,Ender's Game,110000000.0,127983283.0,17983283.0,16.348439090909093,2013
2010-07-30,Dinner for Schmucks,69000000.0,86796502.0,17796502.0,25.79203188405797,2010
2019-02-13,Isnât it Romantic,31000000.0,48791187.0,17791187.0,57.39092580645161,2019
2013-10-11,La Vie d'AdÃ¨le â Chapitres 1 & 2,5250000.0,22914479.0,17664479.0,336.4662666666667,2013
2013-09-18,Enough Said,8000000.0,25621449.0,17621449.0,220.26811249999997,2013
2013-11-15,La grande bellezza,12000000.0,29549145.0,17549145.0,146.242875,2013
2017-08-11,The Nut Job 2: Nutty by Nature,40000000.0,57438389.0,17438389.0,43.5959725,2017
2015-11-20,Legend,25000000.0,42425450.0,17425450.0,69.7018,2015
2014-12-25,Big Eyes,10000000.0,27317872.0,17317872.0,173.17872,2014
2014-04-18,A Haunted House 2,4000000.0,21206861.0,17206861.0,430.171525,2014
2016-01-29,Fifty Shades of Black,5000000.0,22113075.0,17113075.0,342.2615,2016
2011-10-21,Margin Call,3400000.0,20433227.0,17033227.0,500.9772647058823,2011
2010-11-05,For Colored Girls,21000000.0,38017873.0,17017873.0,81.03749047619047,2010
2015-03-13,Run All Night,50000000.0,66961644.0,16961644.0,33.923288,2015
2015-10-30,Burnt,20000000.0,36773510.0,16773510.0,83.86755000000001,2015
2013-07-12,Fruitvale Station,900000.0,17549645.0,16649645.0,1849.9605555555554,2013
2015-06-03,Entourage,30000000.0,46438538.0,16438538.0,54.79512666666667,2015
2011-11-04,A Very Harold & Kumar 3D Christmas,20000000.0,36265745.0,16265745.0,81.328725,2011
2013-08-21,The Mortal Instruments: City of Bones,60000000.0,75965567.0,15965567.0,26.609278333333336,2013
2013-04-26,The Big Wedding,32500000.0,48425971.0,15925971.0,49.00298769230769,2013
2017-05-12,Snatched,42000000.0,57852177.0,15852177.0,37.743278571428576,2017
2010-12-29,Blue Valentine,1000000.0,16566240.0,15566240.0,1556.624,2010
2018-07-20,Unfriended: Dark Web,1000000.0,16434588.0,15434588.0,1543.4587999999999,2018
2015-12-25,Concussion,35000000.0,50363790.0,15363790.0,43.896542857142855,2015
2017-02-17,Fist Fight,25000000.0,40286416.0,15286416.0,61.145664,2017
2017-08-18,Logan Lucky,29000000.0,44264271.0,15264271.0,52.635417241379315,2017
2012-08-15,The Odd Life of Timothy Green,40000000.0,55249159.0,15249159.0,38.1228975,2012
2011-12-25,Extremely Loud and Incredibly Close,40000000.0,55247881.0,15247881.0,38.1197025,2011
2011-07-29,The Guard,6000000.0,21197454.0,15197454.0,253.29090000000002,2011
2016-04-08,Hardcore Henry,2000000.0,17187434.0,15187434.0,759.3717,2016
2019-03-15,Wonder Park,100000000.0,115149422.0,15149422.0,15.149422000000001,2019
2014-08-22,When the Game Stands Tall,15000000.0,30138912.0,15138912.0,100.92608000000001,2014
2018-07-06,Sorry to Bother You,3200000.0,18285560.0,15085560.0,471.42375000000004,2018
2014-10-17,The Best of Me,26000000.0,41059418.0,15059418.0,57.92083846153846,2014
2012-04-27,Hodejegerne,5250000.0,20188740.0,14938740.0,284.5474285714286,2012
2013-05-17,Jagten,3450000.0,18309793.0,14859793.0,430.7186376811594,2013
2016-10-07,Middle School: The Worst Years of My Life,8500000.0,23311293.0,14811293.0,174.25050588235294,2016
2011-03-25,Sucker Punch,75000000.0,89758389.0,14758389.0,19.677852,2011
2017-06-09,It Comes at Night,5000000.0,19720203.0,14720203.0,294.40406,2017
2014-02-14,Endless Love,20000000.0,34718173.0,14718173.0,73.59086500000001,2014
2012-08-17,Sparkle,10000000.0,24660323.0,14660323.0,146.60323,2012
2012-03-09,Silent House,2000000.0,16610760.0,14610760.0,730.538,2012
2013-03-29,The Host,50000000.0,64477051.0,14477051.0,28.954102,2013
2012-12-31,Zambezia,20000000.0,34454336.0,14454336.0,72.27168,2012
2013-09-27,Baggage Claim,8500000.0,22885836.0,14385836.0,169.2451294117647,2013
2012-11-16,Le prÃ©nom,11000000.0,25307405.0,14307405.0,130.0673181818182,2012
2014-05-16,Million Dollar Arm,25000000.0,39217912.0,14217912.0,56.87164799999999,2014
2010-06-11,Winter's Bone,2000000.0,16131551.0,14131551.0,706.57755,2010
2011-08-26,Don't Be Afraid of the Dark,25000000.0,39126427.0,14126427.0,56.505708,2011
2014-12-12,Top Five,12000000.0,26001741.0,14001741.0,116.681175,2014
2011-02-11,The Eagle,25000000.0,38993548.0,13993548.0,55.974192,2011
2013-09-20,Feichang Xingyun,8000000.0,21970000.0,13970000.0,174.625,2013
2017-03-03,Before I Fall,5000000.0,18945682.0,13945682.0,278.91364,2017
2012-04-13,Lockout,20000000.0,33943049.0,13943049.0,69.71524500000001,2012
2011-12-02,Shame,6500000.0,20412841.0,13912841.0,214.04370769230766,2011
2015-02-06,Seventh Son,95000000.0,108874967.0,13874967.0,14.605228421052633,2015
2012-05-18,Polisse,8900000.0,22744132.0,13844132.0,155.55204494382022,2012
2017-08-04,Kidnap,21000000.0,34836080.0,13836080.0,65.88609523809524,2017
2019-02-08,The Prodigy,6000000.0,19789712.0,13789712.0,229.82853333333333,2019
2011-12-09,The Sitter,25000000.0,38749404.0,13749404.0,54.99761600000001,2011
2014-12-10,The Gambler,25000000.0,38718031.0,13718031.0,54.872124,2014
2016-03-11,"Hello, My Name is Doris",1000000.0,14662703.0,13662703.0,1366.2703000000001,2016
2010-01-08,Leap Year,19000000.0,32618920.0,13618920.0,71.67852631578947,2010
2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000.0,35609577.0,13609577.0,61.86171363636363,2017
2016-10-14,Kevin Hart: What Now?,10000000.0,23591043.0,13591043.0,135.91043,2016
2018-11-02,Nobodyâs Fool,19000000.0,32589493.0,13589493.0,71.52364736842105,2018
2018-06-01,Upgrade,3000000.0,16553285.0,13553285.0,451.7761666666667,2018
2013-01-25,Parker,35000000.0,48543388.0,13543388.0,38.695394285714286,2013
2016-03-25,The Lobster,4500000.0,18019834.0,13519834.0,300.44075555555554,2016
2012-01-20,Haywire,23000000.0,36374700.0,13374700.0,58.15086956521739,2012
2016-11-23,Allied,106000000.0,119266661.0,13266661.0,12.515717924528303,2016
2012-09-14,The Master,37500000.0,50647416.0,13147416.0,35.059776,2012
2011-12-16,Carnage,25000000.0,38112154.0,13112154.0,52.448616,2011
2011-07-29,Cowboys and Aliens,163000000.0,176038324.0,13038324.0,7.998971779141105,2011
2015-01-30,Black or White,9000000.0,21971021.0,12971021.0,144.12245555555558,2015
2011-08-12,30 Minutes or Less,28000000.0,40966716.0,12966716.0,46.3097,2011
2010-07-09,[Rec] 2,5600000.0,18527766.0,12927766.0,230.85296428571428,2010
2018-01-19,Forever My Girl,3500000.0,16376066.0,12876066.0,367.88759999999996,2018
2010-09-24,You Again,20000000.0,32838945.0,12838945.0,64.19472499999999,2010
2016-12-21,Patriots Day,40000000.0,52837989.0,12837989.0,32.094972500000004,2016
2013-11-15,Nebraska,12000000.0,24761360.0,12761360.0,106.34466666666667,2013
2018-03-23,Unsane,1500000.0,14244931.0,12744931.0,849.6620666666666,2018
2011-04-29,JÃ»san-nin no shikaku,6000000.0,18727440.0,12727440.0,212.12399999999997,2011
2014-05-02,Ida,2600000.0,15298355.0,12698355.0,488.39826923076924,2014
2015-01-23,Mommy,4900000.0,17536004.0,12636004.0,257.87763265306126,2015
2018-09-28,Hell Fest,5500000.0,18119231.0,12619231.0,229.44056363636363,2018
2015-11-20,Secret in Their Eyes,20000000.0,32608019.0,12608019.0,63.040094999999994,2015
2016-01-15,Norm of the North,18000000.0,30535660.0,12535660.0,69.64255555555555,2016
2017-09-15,mother!,30000000.0,42531076.0,12531076.0,41.770253333333336,2017
2014-10-10,Addicted,5000000.0,17499242.0,12499242.0,249.98484,2014
2010-07-23,Ramona and Beezus,15000000.0,27469621.0,12469621.0,83.13080666666667,2010
2011-11-11,Melancholia,9400000.0,21817298.0,12417298.0,132.09891489361704,2011
2018-07-13,Eighth Grade,2000000.0,14341016.0,12341016.0,617.0508,2018
2016-09-23,The Dressmaker,11900000.0,24041617.0,12141617.0,102.03039495798319,2016
2012-07-27,The Watch,55000000.0,67130045.0,12130045.0,22.054627272727274,2012
2019-03-29,Unplanned,6000000.0,18107621.0,12107621.0,201.79368333333332,2019
2018-10-05,The Hate U Give,23000000.0,35067665.0,12067665.0,52.46810869565217,2018
2013-12-31,Metegol,22000000.0,34061097.0,12061097.0,54.82316818181818,2013
2010-12-29,Another Year,8000000.0,20005613.0,12005613.0,150.0701625,2010
2015-03-20,Do You Believe?,2300000.0,14304931.0,12004931.0,521.9535217391305,2015
2015-09-25,The Green Inferno,1000000.0,12931420.0,11931420.0,1193.1419999999998,2015
2011-12-31,Red Dog,9100000.0,20927794.0,11827794.0,129.97575824175826,2011
2010-11-24,Faster,24000000.0,35792945.0,11792945.0,49.13727083333333,2010
2010-09-03,Going the Distance,32000000.0,43603990.0,11603990.0,36.26246875,2010
2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000.0,16515203.0,11515203.0,230.30406000000002,2010
2017-07-14,Wish Upon,12000000.0,23477345.0,11477345.0,95.64454166666667,2017
2013-03-22,The Sapphires,9000000.0,20395040.0,11395040.0,126.61155555555557,2013
2015-06-19,Dope,7000000.0,18190831.0,11190831.0,159.8690142857143,2015
2014-12-19,Mr. Turner,14000000.0,25187026.0,11187026.0,79.90732857142856,2014
2011-06-03,Beginners,3200000.0,14314407.0,11114407.0,347.32521875,2011
2015-12-04,Youth,13000000.0,24001573.0,11001573.0,84.62748461538462,2015
2011-07-22,Elle s'appelait Sarah,14500000.0,25480031.0,10980031.0,75.72435172413793,2011
2014-02-21,3 Days to Kill,28000000.0,38959900.0,10959900.0,39.142500000000005,2014
2015-02-08,The Birth of a Nation,110000.0,11000000.0,10890000.0,9900.0,2015
2018-12-25,Vice,60000000.0,70883171.0,10883171.0,18.138618333333334,2018
2011-12-09,Young Adult,12000000.0,22750356.0,10750356.0,89.5863,2011
2015-05-08,Hot Pursuit,35000000.0,45671512.0,10671512.0,30.490034285714284,2015
2014-02-28,The Lunchbox,1700000.0,12231500.0,10531500.0,619.5,2014
2011-08-19,Fright Night,30000000.0,40520649.0,10520649.0,35.06883,2011
2012-10-19,The Sessions,1000000.0,11495204.0,10495204.0,1049.5203999999999,2012
2012-09-07,The Words,6000000.0,16369708.0,10369708.0,172.82846666666666,2012
2011-04-01,Haevnen,5500000.0,15867314.0,10367314.0,188.49661818181818,2011
2013-02-14,Beautiful Creatures,50000000.0,60282876.0,10282876.0,20.565752,2013
2011-09-30,What's Your Number?,20000000.0,30163785.0,10163785.0,50.81892500000001,2011
2016-11-18,The Edge of Seventeen,9000000.0,19096003.0,10096003.0,112.17781111111111,2016
2010-12-22,Somewhere,7000000.0,17023121.0,10023121.0,143.18744285714286,2010
2010-12-03,"I Love You, Phillip Morris",13000000.0,23014027.0,10014027.0,77.03097692307692,2010
2012-08-10,The Campaign,95000000.0,104907746.0,9907746.0,10.429206315789475,2012
2016-11-18,Nocturnal Animals,22500000.0,32398681.0,9898681.0,43.99413777777777,2016
2012-11-23,De rouille et dâos,19500000.0,29393634.0,9893634.0,50.736584615384615,2012
2017-06-16,All Eyez on Me,45000000.0,54876855.0,9876855.0,21.948566666666665,2017
2010-05-14,Just Wright,12000000.0,21867665.0,9867665.0,82.23054166666667,2010
2010-12-31,Mine Vaganti,9100000.0,18872126.0,9772126.0,107.38600000000001,2010
2016-05-20,The Nice Guys,50000000.0,59596747.0,9596747.0,19.193494,2016
2012-09-07,Bachelorette,3000000.0,12577401.0,9577401.0,319.24670000000003,2012
2014-01-24,"I, Frankenstein",65000000.0,74575290.0,9575290.0,14.731215384615384,2014
2017-01-20,The Founder,15000000.0,24403192.0,9403192.0,62.68794666666667,2017
2016-11-18,A Street Cat Named Bob,8000000.0,17382693.0,9382693.0,117.28366249999999,2016
2017-10-06,The Florida Project,2000000.0,11295324.0,9295324.0,464.7662,2017
2010-09-17,Incendies,6800000.0,16038343.0,9238343.0,135.85798529411767,2010
2012-12-07,Khiladi 786,5600000.0,14683763.0,9083763.0,162.21005357142857,2012
2010-04-30,Housefull,10100000.0,18726300.0,8626300.0,85.4089108910891,2010
2017-02-03,I Am Not Your Negro,1000000.0,9617402.0,8617402.0,861.7402000000001,2017
2015-04-24,The Water Diviner,22500000.0,31054727.0,8554727.0,38.02100888888889,2015
2012-04-27,Safe,33000000.0,41495213.0,8495213.0,25.743069696969695,2012
2011-08-12,Glee: The 3D Concert Movie,9000000.0,17462398.0,8462398.0,94.02664444444444,2011
2010-10-01,Let Me In,20000000.0,28270399.0,8270399.0,41.351995,2010
2013-05-17,Frances Ha,3000000.0,11262769.0,8262769.0,275.42563333333334,2013
2015-06-30,Viy,26000000.0,34246770.0,8246770.0,31.718346153846156,2015
2013-02-08,ABCD (Any Body Can Dance),1900000.0,10137234.0,8237234.0,433.53863157894733,2013
2017-10-20,The Snowman,35000000.0,43226146.0,8226146.0,23.503274285714284,2017
2012-03-23,Serbuan maut,1100000.0,9297407.0,8197407.0,745.2188181818182,2012
2016-04-01,Meet the Blacks,900000.0,9097072.0,8197072.0,910.7857777777778,2016
2014-01-28,Snezhnaya koroleva,7000000.0,15193977.0,8193977.0,117.05681428571428,2014
2015-08-28,We Are Your Friends,2000000.0,10153415.0,8153415.0,407.67075000000006,2015
2016-07-15,Hillaryâs America: The Secret History of the Democratic Party,5000000.0,13099931.0,8099931.0,161.99862000000002,2016
2015-12-18,Saul fia,1700000.0,9696537.0,7996537.0,470.3845294117647,2015
2011-10-21,Le Havre,5500000.0,13480196.0,7980196.0,145.09447272727272,2011
2010-05-21,Kites,9200000.0,17155193.0,7955193.0,86.46948913043478,2010
2010-08-20,Mao's Last Dancer,18000000.0,25941437.0,7941437.0,44.11909444444444,2010
2016-03-04,The Other Side of the Door,5000000.0,12905107.0,7905107.0,158.10214,2016
2018-12-14,If Beale Street Could Talk,12000000.0,19859167.0,7859167.0,65.49305833333334,2018
2016-12-24,"20,000 Leagues Under the Sea",200000.0,8000000.0,7800000.0,3900.0,2016
2011-04-08,Arthur,40000000.0,47787943.0,7787943.0,19.4698575,2011
2012-03-09,John Carter,275000000.0,282778100.0,7778100.0,2.8284,2012
2013-12-20,Le passÃ©,8000000.0,15752575.0,7752575.0,96.9071875,2013
2010-08-20,Lottery Ticket,17000000.0,24719879.0,7719879.0,45.41105294117647,2010
2010-08-06,The Oxford Murders,10000000.0,17704131.0,7704131.0,77.04131,2010
2015-07-10,Self/Less,26000000.0,33667319.0,7667319.0,29.48968846153846,2015
2010-11-19,Made in Dagenham,8000000.0,15644196.0,7644196.0,95.55245,2010
2012-01-27,Man on a Ledge,42000000.0,49621440.0,7621440.0,18.146285714285714,2012
2014-11-14,Beyond the Lights,7000000.0,14618727.0,7618727.0,108.83895714285714,2014
2015-03-27,While We're Young,10000000.0,17503828.0,7503828.0,75.03828,2015
2010-03-12,Our Family Wedding,14000000.0,21410546.0,7410546.0,52.932471428571425,2010
2016-04-15,Criminal,31500000.0,38771262.0,7271262.0,23.08337142857143,2016
2011-03-04,Akmareul Boatda,6000000.0,13168809.0,7168809.0,119.48015000000001,2011
2012-11-02,The Man with the Iron Fists,15000000.0,22018988.0,7018988.0,46.79325333333333,2012
2011-09-09,Kevin Hart: Laugh at My Pain,750000.0,7712436.0,6962436.0,928.3248000000001,2011
2010-02-26,Un ProphÃ¨te,13000000.0,19910624.0,6910624.0,53.158646153846156,2010
2016-05-13,The Darkness,4000000.0,10898293.0,6898293.0,172.457325,2016
2016-10-07,The Birth of a Nation,10000000.0,16891011.0,6891011.0,68.91011,2016
2017-03-17,The Belko Experiment,5000000.0,11792942.0,6792942.0,135.85884,2017
2010-04-22,Oceans,80000000.0,86787530.0,6787530.0,8.484412500000001,2010
2013-04-05,Trance,16000000.0,22594052.0,6594052.0,41.212824999999995,2013
2014-09-12,The Drop,12600000.0,19054534.0,6454534.0,51.22646031746032,2014
2011-04-22,Dum Maaro Dum,5200000.0,11633427.0,6433427.0,123.71974999999999,2011
2017-03-31,The Zookeeperâs Wife,20000000.0,26308749.0,6308749.0,31.543745,2017
2016-02-26,Triple 9,20000000.0,25943792.0,5943792.0,29.71896,2016
2012-07-11,Snabba Cash,4300000.0,10212403.0,5912403.0,137.49774418604653,2012
2014-04-11,The Railway Man,18000000.0,23910210.0,5910210.0,32.8345,2014
2013-12-06,Khumba,15000000.0,20898221.0,5898221.0,39.32147333333334,2013
2010-10-08,Nowhere Boy,1900000.0,7785229.0,5885229.0,309.7488947368421,2010
2010-10-08,Inside Job,2000000.0,7799257.0,5799257.0,289.96285,2010
2013-03-22,Admission,13000000.0,18733666.0,5733666.0,44.10512307692308,2013
2016-12-28,Paterson,5000000.0,10727536.0,5727536.0,114.55072,2016
2016-04-29,Keanu,15000000.0,20688141.0,5688141.0,37.920939999999995,2016
2010-12-22,Country Strong,15000000.0,20601987.0,5601987.0,37.34658,2010
2015-10-09,Steve Jobs,30000000.0,35579007.0,5579007.0,18.59669,2015
2016-12-31,Airlift (2016),4400000.0,9969237.0,5569237.0,126.57356818181817,2016
2014-05-09,Momsâ Night Out,5000000.0,10537341.0,5537341.0,110.74682,2014
2015-12-31,Sardaar Ji,2700000.0,8200000.0,5500000.0,203.70370370370372,2015
2014-11-28,The Babadook,2000000.0,7482387.0,5482387.0,274.11935,2014
2012-09-07,The Cold Light of Day,20000000.0,25361206.0,5361206.0,26.806029999999996,2012
2016-02-12,Zoolander 2,50000000.0,55348693.0,5348693.0,10.697386,2016
2011-07-15,Snow Flower and the Secret Fan,6000000.0,11348205.0,5348205.0,89.13674999999999,2011
2017-09-15,American Assassin,63000000.0,68310140.0,5310140.0,8.42879365079365,2017
2017-05-12,Lowriders,916000.0,6188421.0,5272421.0,575.5918122270742,2017
2016-03-11,The Perfect Match,5000000.0,10182050.0,5182050.0,103.641,2016
2010-10-29,Monsters,500000.0,5639730.0,5139730.0,1027.946,2010
2010-06-18,Io sono lâamore,10000000.0,15121528.0,5121528.0,51.21527999999999,2010
2010-12-31,The Reef,10000000.0,15037867.0,5037867.0,50.37867,2010
2013-06-14,20 Feet From Stardom,1000000.0,5892466.0,4892466.0,489.2466,2013
2010-04-23,The Losers,25000000.0,29863840.0,4863840.0,19.45536,2010
2015-08-14,Brothers,13000000.0,17856688.0,4856688.0,37.35913846153846,2015
2014-04-11,Draft Day,25000000.0,29847480.0,4847480.0,19.38992,2014
2017-07-28,An Inconvenient Sequel,1000000.0,5839322.0,4839322.0,483.9322,2017
2011-09-02,Salvando al Soldado Perez,4500000.0,9330465.0,4830465.0,107.34366666666666,2011
2014-09-12,The Skeleton Twins,1000000.0,5797192.0,4797192.0,479.7192,2014
2014-10-03,Left Behind,16000000.0,20769209.0,4769209.0,29.80755625,2014
2010-04-30,Harry Brown,7300000.0,12023606.0,4723606.0,64.70693150684932,2010
2018-06-13,Superfly,16000000.0,20723581.0,4723581.0,29.522381250000002,2018
2011-06-24,Le nom des gens,4600000.0,9261711.0,4661711.0,101.34154347826087,2011
2012-04-27,The Raven,26000000.0,30601801.0,4601801.0,17.699234615384615,2012
2010-07-30,Charlie St. Cloud,44000000.0,48478084.0,4478084.0,10.177463636363635,2010
2016-04-22,Compadres,3000000.0,7445044.0,4445044.0,148.16813333333334,2016
2011-10-21,Martha Marcy May Marlene,1000000.0,5438911.0,4438911.0,443.8911,2011
2011-12-31,La Cara Oculta,2600000.0,7033931.0,4433931.0,170.53580769230769,2011
2013-08-02,The Spectacular Now,2500000.0,6916951.0,4416951.0,176.67804,2013
2012-03-23,October Baby,1000000.0,5391992.0,4391992.0,439.1992,2012
2016-12-02,Incarnate,5000000.0,9371036.0,4371036.0,87.42072,2016
2018-08-03,The Darkest Minds,34000000.0,38361428.0,4361428.0,12.827729411764707,2018
2010-04-30,Furry Vengeance,35000000.0,39340177.0,4340177.0,12.400505714285714,2010
2015-10-09,Knock Knock,2000000.0,6328516.0,4328516.0,216.42579999999998,2015
2017-10-27,Let There Be Light,3000000.0,7241309.0,4241309.0,141.37696666666665,2017
2017-04-21,Unforgettable,12000000.0,16221211.0,4221211.0,35.17675833333334,2017
2014-10-17,Dear White People,1250000.0,5403771.0,4153771.0,332.30168,2014
2015-11-20,Mustang,1400000.0,5552584.0,4152584.0,296.61314285714286,2015
2012-10-26,Mientras duermes,5000000.0,9109597.0,4109597.0,82.19194,2012
2012-04-27,Bernie,6000000.0,10106975.0,4106975.0,68.44958333333334,2012
2014-10-10,Meet the Mormons,2000000.0,6049171.0,4049171.0,202.45855,2014
2017-08-25,All Saints,2000000.0,5941994.0,3941994.0,197.0997,2017
2016-11-04,Loving,9000000.0,12898064.0,3898064.0,43.311822222222226,2016
2010-08-13,Animal Kingdom,4200000.0,8078683.0,3878683.0,92.34959523809523,2010
2011-03-18,Winter in Wartime,5800000.0,9662214.0,3862214.0,66.58989655172414,2011
2010-07-30,Get Low,7000000.0,10828305.0,3828305.0,54.69007142857143,2010
2012-01-13,We Need to Talk About Kevin,7000000.0,10765283.0,3765283.0,53.78975714285714,2012
2019-05-03,Long Shot,40000000.0,43711031.0,3711031.0,9.2775775,2019
2017-04-28,Sleight,250000.0,3934450.0,3684450.0,1473.78,2017
2012-06-08,Safety Not Guaranteed,750000.0,4422318.0,3672318.0,489.64239999999995,2012
2012-01-13,Joyful Noise,27500000.0,31157914.0,3657914.0,13.301505454545454,2012
2013-03-01,The Sweeney,4500000.0,8000366.0,3500366.0,77.7859111111111,2013
2011-10-28,Like Crazy,250000.0,3728400.0,3478400.0,1391.3600000000001,2011
2017-01-06,A Monster Calls,43000000.0,46414530.0,3414530.0,7.940767441860465,2017
2015-11-13,The 33,25000000.0,28400715.0,3400715.0,13.60286,2015
2014-08-01,Get on Up,30000000.0,33339868.0,3339868.0,11.132893333333334,2014
2010-01-22,To Save a Life,500000.0,3824868.0,3324868.0,664.9736,2010
2014-10-31,All You Need Is Love,300000.0,3565259.0,3265259.0,1088.4196666666667,2014
2016-12-06,Oddball,7000000.0,10237229.0,3237229.0,46.24612857142857,2016
2010-06-18,Cyrus,7000000.0,10062896.0,3062896.0,43.75565714285714,2010
2014-04-18,Transcendence,100000000.0,103039258.0,3039258.0,3.039258,2014
2017-10-06,Visages villages,1000000.0,4015686.0,3015686.0,301.5686,2017
2012-12-21,Cirque du Soleil: Worlds Away,25000000.0,28012862.0,3012862.0,12.051447999999999,2012
2015-02-06,Jupiter Ascending,179000000.0,181982519.0,2982519.0,1.6662117318435754,2015
2012-06-15,Your Sister's Sister,120000.0,3090593.0,2970593.0,2475.494166666667,2012
2012-08-03,Celeste and Jesse Forever,840000.0,3787689.0,2947689.0,350.91535714285715,2012
2018-11-30,Werk ohne Autor,1400000.0,4331152.0,2931152.0,209.368,2018
2010-01-15,Fish Tank,3000000.0,5922292.0,2922292.0,97.40973333333334,2010
2016-06-24,Swiss Army Man,3000000.0,5837111.0,2837111.0,94.57036666666667,2016
2011-04-29,Prom,8000000.0,10763183.0,2763183.0,34.5397875,2011
2013-03-01,Jack the Giant Slayer,195000000.0,197687603.0,2687603.0,1.3782579487179487,2013
2011-06-03,Submarine,1900000.0,4581937.0,2681937.0,141.15457894736844,2011
2017-07-07,A Ghost Story,100000.0,2769782.0,2669782.0,2669.782,2017
2013-07-26,The To Do List,1500000.0,4128828.0,2628828.0,175.2552,2013
2019-02-08,Cold Pursuit,60000000.0,62599159.0,2599159.0,4.331931666666667,2019
2012-03-16,Casa de mi Padre,6000000.0,8446952.0,2446952.0,40.78253333333333,2012
2012-08-17,Robot & Frank,2500000.0,4934356.0,2434356.0,97.37424,2012
2016-04-29,The Man Who Knew Infinity,10000000.0,12382122.0,2382122.0,23.82122,2016
2016-04-22,The Meddler,3200000.0,5526942.0,2326942.0,72.7169375,2016
2014-06-06,Obvious Child,1000000.0,3324070.0,2324070.0,232.40699999999998,2014
2015-08-21,American Ultra,28000000.0,30295028.0,2295028.0,8.196528571428571,2015
2016-09-02,The Light Between Oceans,20000000.0,22281732.0,2281732.0,11.40866,2016
2011-02-25,The Grace Card,200000.0,2430735.0,2230735.0,1115.3675,2011
2015-05-05,A Few Best Men,15000000.0,17224539.0,2224539.0,14.83026,2015
2011-06-10,Trolljegeren,3500000.0,5706638.0,2206638.0,63.046800000000005,2011
2019-01-04,PMC: deo beong-keo,10300000.0,12478635.0,2178635.0,21.151796116504855,2019
2010-03-19,City Island,6000000.0,8173486.0,2173486.0,36.22476666666667,2010
2010-04-13,Three Kingdoms: Resurrection of the Dragon,20000000.0,22139590.0,2139590.0,10.69795,2010
2015-08-28,Que Horas Ela Volta?,1200000.0,3249041.0,2049041.0,170.75341666666665,2015
2012-08-17,The Awakening,4900000.0,6924321.0,2024321.0,41.312673469387754,2012
2012-08-24,Samsara,4000000.0,5966671.0,1966671.0,49.166775,2012
2015-07-24,The Vatican Tapes,13000000.0,14929184.0,1929184.0,14.839876923076922,2015
2011-07-22,Another Earth,175000.0,2102779.0,1927779.0,1101.588,2011
2013-10-18,All is Lost,8500000.0,10386814.0,1886814.0,22.197811764705882,2013
2010-10-01,Case 39,27000000.0,28773827.0,1773827.0,6.56972962962963,2010
2012-06-22,Seeking a Friend for the End of the World,10000000.0,11766959.0,1766959.0,17.66959,2012
2018-10-19,Can You Ever Forgive Me?,10000000.0,11752387.0,1752387.0,17.52387,2018
2010-02-03,Ajami,1000000.0,2721096.0,1721096.0,172.1096,2010
2013-04-19,Filly Brown,1250000.0,2940411.0,1690411.0,135.23288,2013
2010-01-08,Youth in Revolt,18000000.0,19685588.0,1685588.0,9.36437777777778,2010
2017-10-10,Demonic,3000000.0,4668109.0,1668109.0,55.603633333333335,2017
2013-04-19,Home Run,1200000.0,2859955.0,1659955.0,138.32958333333335,2013
2014-10-10,Kill the Messenger,5000000.0,6656705.0,1656705.0,33.1341,2014
2018-09-21,Fahrenheit 11/9,5000000.0,6653715.0,1653715.0,33.0743,2018
2013-01-08,Now is Good,500000.0,2141436.0,1641436.0,328.2872,2013
2010-04-30,Please Give,3000000.0,4570178.0,1570178.0,52.33926666666666,2010
2015-10-09,Pan,150000000.0,151525973.0,1525973.0,1.0173153333333333,2015
2017-05-12,The Wall,3000000.0,4495262.0,1495262.0,49.84206666666667,2017
2016-07-22,Donât Think Twice,3000000.0,4417983.0,1417983.0,47.2661,2016
2017-09-22,Friend Request,9900000.0,11310835.0,1410835.0,14.250858585858586,2017
2015-10-16,Woodlawn,13000000.0,14403703.0,1403703.0,10.797715384615385,2015
2011-09-23,Weekend,190000.0,1577585.0,1387585.0,730.3078947368422,2011
2016-11-11,Shut In,10000000.0,11360665.0,1360665.0,13.60665,2016
2012-12-19,The Guilt Trip,40000000.0,41294674.0,1294674.0,3.2366850000000005,2012
2015-06-12,Me and Earl and the Dying Girl,8000000.0,9266180.0,1266180.0,15.827250000000001,2015
